,term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
8510,Spring2015,33352,NS 0601,M01,3.000,Epidemiology and Biostatistics,"[{'days': 'S', 'times': '0900am-0400pm', 'dates': '01/31-01/31', 'location': 'SON 214'}, {'days': 'S', 'times': '0900am-0400pm', 'dates': '03/21-03/21', 'location': 'SON 214'}]","['S 0900am-0400pm 01/31-01/31 SON 214', 'S 0900am-0400pm 03/21-03/21 SON 214']",Tiffany F.  Kelley,20,12,8
8511,Spring2015,32316,NS 0604,D01,4.000,Advanced Health Assessment,"[{'days': 'W', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'SON 203'}, {'days': 'W', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'SON 217'}, {'days': 'W', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'SON 214'}]","['W 0500pm-0900pm 01/20-05/08 SON 203', 'W 0500pm-0900pm 01/20-05/08 SON 217', 'W 0500pm-0900pm 01/20-05/08 SON 214']",Nancy A.  Moriber,20,16,4
8512,Spring2015,32325,NS 0604,M01,4.000,Advanced Health Assessment,"[{'days': 'W', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'SON 214'}, {'days': 'W', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'SON 214'}, {'days': 'W', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'SON 214'}]","['W 0500pm-0900pm 01/20-05/08 SON 214', 'W 0500pm-0900pm 01/20-05/08 SON 214', 'W 0500pm-0900pm 01/20-05/08 SON 214']",Nancy A.  Moriber,20,8,12
8513,Spring2015,33719,NS 0604,M02,4.000,Advanced Health Assessment,"[{'days': 'T', 'times': '0500pm-0900pm', 'dates': '01/20-05/08', 'location': 'DH '}]",['T 0500pm-0900pm 01/20-05/08 DH '],Ralph V.  Tremaglio,24,24,0
8514,Spring2015,32317,NS 0608,D01,3.000,Research Methods for Evidenced-Based Practice,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['R 0500pm-0730pm 01/20-05/08 SON 124'],Catherine   Sumpio,20,18,2
8515,Spring2015,32324,NS 0608,D02,3.000,Research Methods for Evidenced-Based Practice,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['M 0500pm-0730pm 01/20-05/08 SON 124'],Carole A.  Shea,20,11,9
8516,Spring2015,33354,NS 0608,M01,3.000,Research Methods for Evidenced-Based Practice,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['M 0500pm-0730pm 01/20-05/08 SON 124'],Carole A.  Shea,20,7,13
8517,Spring2015,32873,NS 0612,D01,3.000,Reserach Translation for Clinical Practice,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'BNW 341'}]",['R 0500pm-0730pm 01/20-05/08 BNW 341'],Eileen R.  O'Shea,22,17,5
8518,Spring2015,32318,NS 0615,D01,3.000,Leadership and Interprofessional Collaboration,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['W 0500pm-0730pm 01/20-05/08 SON 124'],Sheila Carey  Grossman,31,22,9
8519,Spring2015,33720,NS 0640,M01,3.000,Advanced Physiology and Pathophysiology,"[{'days': 'T', 'times': '1100am-0130pm', 'dates': '01/20-05/08', 'location': 'NOR '}]",['T 1100am-0130pm 01/20-05/08 NOR '],Sheila Carey  Grossman,24,18,6
8520,Spring2015,33419,NS 0641,D01,3.000,Advanced Pharmacology,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'SON 203'}]",['R 0500pm-0730pm 01/20-05/08 SON 203'],Kathryn   Phillips,20,1,19
8521,Spring2015,32925,NS 0641,M01,3.000,Advanced Pharmacology,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/20-05/08', 'location': 'SON 203'}]",['R 0500pm-0730pm 01/20-05/08 SON 203'],Kathryn   Phillips,20,8,12
8522,Spring2015,32326,NS 0643,D01,4.000,Adult Health II,"[{'days': 'T', 'times': '0600pm-0830pm', 'dates': '01/20-05/08', 'location': 'BNW 236'}]",['T 0600pm-0830pm 01/20-05/08 BNW 236'],Jenna Alana  LoGiudice,20,7,13
8523,Spring2015,33356,NS 0643,M01,4.000,Adult Health II,"[{'days': 'T', 'times': '0600pm-0830pm', 'dates': '01/20-05/08', 'location': 'BNW 236'}]",['T 0600pm-0830pm 01/20-05/08 BNW 236'],Jaclyn Elizabeth  Conelius,20,6,14
8524,Spring2015,32903,NS 0647,D01,3.000,Care of At-Risk Populations,"[{'days': 'T', 'times': '0600pm-0830pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['T 0600pm-0830pm 01/20-05/08 SON 124'],Sheila Carey  Grossman,20,5,15
8525,Spring2015,33357,NS 0647,M01,3.000,Care of At-Risk Populations,"[{'days': 'T', 'times': '0600pm-0830pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['T 0600pm-0830pm 01/20-05/08 SON 124'],Sheila Carey  Grossman,20,7,13
8526,Spring2015,32901,NS 0648,D01,4.000,Practicum in Care of At-Risk Populations,"[{'days': 'T', 'times': '0500pm-0550pm', 'dates': '01/20-05/08', 'location': 'SON 214'}]",['T 0500pm-0550pm 01/20-05/08 SON 214'],Jaclyn Elizabeth  Conelius,20,5,15
8527,Spring2015,33358,NS 0648,M01,4.000,Practicum in Care of At-Risk Populations,"[{'days': 'T', 'times': '0500pm-0550pm', 'dates': '01/20-05/08', 'location': 'SON 214'}]",['T 0500pm-0550pm 01/20-05/08 SON 214'],Jaclyn Elizabeth  Conelius,20,7,13
8528,Spring2015,33359,NS 0663,D01,2.000,Primary Mental Health Nursing Across the Lifespan,"[{'days': 'T', 'times': '0610pm-0750pm', 'dates': '01/20-05/08', 'location': 'SON 118'}]",['T 0610pm-0750pm 01/20-05/08 SON 118'],Kathleen A.  Wheeler,20,5,15
8529,Spring2015,33360,NS 0663,M01,2.000,Primary Mental Health Nursing Across the Lifespan,"[{'days': 'T', 'times': '0610pm-0750pm', 'dates': '01/20-05/08', 'location': 'SON 118'}]",['T 0610pm-0750pm 01/20-05/08 SON 118'],Kathleen A.  Wheeler,20,2,18
8530,Spring2015,33361,NS 0665,D01,2.000,Mental Health Nursing of Children and Adolescents,"[{'days': 'T', 'times': '0800pm-0940pm', 'dates': '01/20-05/08', 'location': 'SON 214'}]",['T 0800pm-0940pm 01/20-05/08 SON 214'],Kathleen A.  Wheeler,20,6,14
8531,Spring2015,33362,NS 0665,M01,2.000,Mental Health Nursing of Children and Adolescents,"[{'days': 'T', 'times': '0800pm-0940pm', 'dates': '01/20-05/08', 'location': 'SON 214'}]",['T 0800pm-0940pm 01/20-05/08 SON 214'],Kathleen A.  Wheeler,20,3,17
8532,Spring2015,33363,NS 0666C,D01,4.000,Practicum III: PMHNP,"[{'days': 'T', 'times': '0500pm-0550pm', 'dates': '01/20-05/08', 'location': 'SON 118'}]",['T 0500pm-0550pm 01/20-05/08 SON 118'],Kathleen A.  Wheeler,20,5,15
8533,Spring2015,33364,NS 0666C,M01,4.000,Practicum III: PMHNP,"[{'days': 'T', 'times': '0500pm-0550pm', 'dates': '01/20-05/08', 'location': 'SON 118'}]",['T 0500pm-0550pm 01/20-05/08 SON 118'],Kathleen A.  Wheeler,20,2,18
8534,Spring2015,33365,NS 0687,D01,1.000-5.000,DNP Immersion,[],[],Joyce Muriel  Shea,20,25,-5
8535,Spring2015,33366,NS 0687,D02,1.000-5.000,DNP Immersion,[],[],Nancy A.  Moriber,24,24,0
8536,Spring2015,33877,NS 0697,D01,1.000,DNP Seminar I,[],[],Cynthia A.  Bautista,35,35,0
8537,Spring2015,34094,NS 0697,D02,1.000,DNP Seminar I,[],[],Sandy Natalie  Cayo,12,12,0
8538,Spring2015,32512,NS 0699,D01,1.000,DNP Seminar II,"[{'days': 'M', 'times': '0500pm-0600pm', 'dates': '01/26-01/26', 'location': 'SON 118'}, {'days': 'M', 'times': '0500pm-0600pm', 'dates': '02/09-02/09', 'location': 'SON 118'}, {'days': 'M', 'times': '0500pm-0600pm', 'dates': '03/02-03/02', 'location': 'SON 118'}]","['M 0500pm-0600pm 01/26-01/26 SON 118', 'M 0500pm-0600pm 02/09-02/09 SON 118', 'M 0500pm-0600pm 03/02-03/02 SON 118']",Cynthia A.  Bautista,20,11,9
8539,Spring2015,33367,NS 0699,D02,1.000,DNP Seminar II,"[{'days': 'T', 'times': '0330pm-0445pm', 'dates': '01/20-05/08', 'location': 'BNW 127'}]",['T 0330pm-0445pm 01/20-05/08 BNW 127'],Nancy A.  Moriber,20,12,8
8540,Spring2015,33370,NSAN 0671,D01,3.000,Pharmacologic Strategies in Anesthesia Practice,"[{'days': 'W', 'times': '1030am-0130pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['W 1030am-0130pm 01/20-05/08 SON 124'],Nancy A.  Moriber,16,15,1
8541,Spring2015,33372,NSAN 0677,D01,1.000,Clinical Practicum II,[],[],Nancy A.  Moriber,12,11,1
8542,Spring2015,33373,NSAN 0683,D01,2.000,Clinical Correlation Conference III,"[{'days': 'W', 'times': '0331pm-0530pm', 'dates': '01/20-05/08', 'location': 'BNW 127'}]",['W 0331pm-0530pm 01/20-05/08 BNW 127'],John J.  Orazietti,12,12,0
8543,Spring2015,33374,NSAN 0685,D01,2.000,Clinical Practicum V,[],[],Nancy A.  Moriber,12,12,0
8544,Spring2015,34051,NSAN 0686,D01,3.000,Principles of Nurse Anesthesia Practice I,"[{'days': 'R', 'times': '1230pm-0330pm', 'dates': '01/20-05/08', 'location': 'SON 124'}]",['R 1230pm-0330pm 01/20-05/08 SON 124'],John J.  Orazietti,16,15,1
8545,Spring2015,32092,OM 0101,A,3.000,Operations Management,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['TF 0930am-1045am 01/20-04/30 DSB 104'],Xin Xin   He,28,26,2
8546,Spring2015,32093,OM 0101,B,3.000,Operations Management,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 110B'}]",['MR 1100am-1215pm 01/20-04/30 DSB 110B'],Patrick S.  Lee,28,28,0
8547,Spring2015,32094,OM 0101,C,3.000,Operations Management,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DSB 110B'}]",['MR 1230pm-0145pm 01/20-04/30 DSB 110B'],Patrick S.  Lee,28,28,0
8548,Spring2015,32095,OM 0101,D,3.000,Operations Management,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['TF 0200pm-0315pm 01/20-04/30 DSB 106'],Xin Xin   He,28,28,0
8549,Spring2015,32138,OM 0101,E,3.000,Operations Management,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['TF 1100am-1215pm 01/20-04/30 DSB 104'],Xin Xin   He,28,26,2
8550,Spring2015,32212,OM 0101,F,3.000,Operations Management,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",['R 0630pm-0900pm 01/20-04/30 DSB 111'],Patrick S.  Lee,28,26,2
8551,Spring2015,33096,OM 0101,G,3.000,Operations Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",['T 0630pm-0900pm 01/20-04/30 DSB 111'],Jay   Krishnamoorthy,25,25,0
8552,Spring2015,33097,OM 0101,GGG,3.000,Operations Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",['T 0630pm-0900pm 01/20-04/30 DSB 111'],Jay   Krishnamoorthy,2,2,0
8553,Spring2015,33717,OM 0101,H,3.000,Operations Management,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['W 0630pm-0900pm 01/20-04/30 DSB 104'],Diane B.  Sklar,28,28,0
8554,Spring2015,32286,OM 0400,01,3.000,Operations and Supply Chain Management,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",['R 0630pm-0900pm 01/20-04/30 DSB 111'],Patrick S.  Lee,7,7,0
8555,Spring2015,31982,PJ 0398,A,3.000,Capstone Research Seminar,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 106'}]",['M 0630pm-0900pm 01/20-04/30 CNS 106'],Jermain   Griffin,15,7,8
8556,Spring2015,32711,PH 0101,A,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 206'}]",['MR 0930am-1045am 01/20-04/30 CNS 206'],Douglas   Peduti,25,25,0
8557,Spring2015,32712,PH 0101,B,3.000,Introduction to Philosophy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DMH 349'}]",['TF 1100am-1215pm 01/20-04/30 DMH 349'],Greg K.  Lew,25,24,1
8558,Spring2015,32713,PH 0101,C,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 206'}]",['MR 1100am-1215pm 01/20-04/30 CNS 206'],Ryan T.  Drake,25,26,-1
8559,Spring2015,32714,PH 0101,D,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'MCA 204'}]",['MR 1100am-1215pm 01/20-04/30 MCA 204'],Matthew V.  Lindauer,25,22,3
8560,Spring2015,32715,PH 0101,E,3.000,Introduction to Philosophy,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'MCA 204'}]",['TF 0330pm-0445pm 01/20-04/30 MCA 204'],Maggie A.  Labinski,25,26,-1
8561,Spring2015,32716,PH 0101,F,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 106'}]",['MR 0330pm-0445pm 01/20-04/30 CNS 106'],Dennis K.  Keenan,25,22,3
8562,Spring2015,32717,PH 0101,G,3.000,Introduction to Philosophy,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'CNS 209'}]",['MW 0630pm-0745pm 01/20-04/30 CNS 209'],Juniper A.  Alcorn,25,20,5
8563,Spring2015,32718,PH 0101,H,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['MR 0930am-1045am 01/20-04/30 CNS 6'],Ryan T.  Drake,25,25,0
8564,Spring2015,32719,PH 0101,I,3.000,Introduction to Philosophy,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'CNS 203'}]",['MW 0500pm-0615pm 01/20-04/30 CNS 203'],Juniper A.  Alcorn,25,22,3
8565,Spring2015,32720,PH 0101,J,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'CNS 206'}]",['MR 0800am-0915am 01/20-04/30 CNS 206'],Douglas   Peduti,25,16,9
8566,Spring2015,32722,PH 0101,L,3.000,Introduction to Philosophy,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",['MW 0630pm-0745pm 01/20-04/30 BNW 254A'],Phillip   Stambovsky,24,25,-1
8567,Spring2015,34066,PH 0101,LLL,3.000,Introduction to Philosophy,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",['MW 0630pm-0745pm 01/20-04/30 BNW 254A'],Phillip   Stambovsky,1,1,0
8568,Spring2015,32724,PH 0101,N,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'CNS 301'}]",['MR 0200pm-0315pm 01/20-04/30 CNS 301'],Kris F.  Sealey,25,24,1
8569,Spring2015,32726,PH 0101,P,3.000,Introduction to Philosophy,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'BNW 254A'}]",['MW 0500pm-0615pm 01/20-04/30 BNW 254A'],Phillip   Stambovsky,25,24,1
8570,Spring2015,32727,PH 0101,Q,3.000,Introduction to Philosophy,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'MCA 206'}]",['TF 0200pm-0315pm 01/20-04/30 MCA 206'],Jason A.  Smith,25,24,1
8571,Spring2015,32728,PH 0101,R,3.000,Introduction to Philosophy,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'MCA 206'}]",['TF 0330pm-0445pm 01/20-04/30 MCA 206'],Jason A.  Smith,25,23,2
8572,Spring2015,32729,PH 0101,S,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DMH 349'}]",['MR 0930am-1045am 01/20-04/30 DMH 349'],Dennis K.  Keenan,25,25,0
8573,Spring2015,32730,PH 0101,T,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'MCA 204'}]",['MR 0930am-1045am 01/20-04/30 MCA 204'],Matthew V.  Lindauer,25,25,0
8574,Spring2015,32731,PH 0101,U,3.000,Introduction to Philosophy,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 10'}]",['MR 0330pm-0445pm 01/20-04/30 CNS 10'],Greg K.  Lew,25,23,2
8575,Spring2015,32732,PH 0200,A,3.000,Ancient Philosophy,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 204'}]",['TF 0930am-1045am 01/20-04/30 CNS 204'],Dawn M.  Jacob,20,19,1
8576,Spring2015,32733,PH 0200,B,3.000,Ancient Philosophy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 203'}]",['TF 1100am-1215pm 01/20-04/30 CNS 203'],Dawn M.  Jacob,20,19,1
8577,Spring2015,34033,PH 0200,C,3.000,Ancient Philosophy,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BNW 333'}]",['MR 0200pm-0315pm 01/20-04/30 BNW 333'],Ryan T.  Drake,20,19,1
8578,Spring2015,33936,PH 0201,A,3.000,Medieval and Renaissance Philosophy,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DMH 231'}]",['MW 0500pm-0615pm 01/20-04/30 DMH 231'],R James   Long,20,14,6
8579,Spring2015,34025,PH 0201,B,3.000,Medieval and Renaissance Philosophy,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/20-04/30', 'location': 'CNS 209'}]",['W 1100am-0130pm 01/20-04/30 CNS 209'],R James   Long,20,18,2
8580,Spring2015,32734,PH 0202,A,3.000,Modern Philosophy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'BNW 333'}]",['TF 1230pm-0145pm 01/20-04/30 BNW 333'],Steven Mitchell  Bayne,20,20,0
8581,Spring2015,32737,PH 0209,A,3.000,Existentialism,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 306'}]",['MR 1100am-1215pm 01/20-04/30 CNS 306'],Kris F.  Sealey,20,20,0
8582,Spring2015,32738,PH 0209,B,3.000,Existentialism,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 108'}]",['MR 1230pm-0145pm 01/20-04/30 CNS 108'],Kris F.  Sealey,20,20,0
8583,Spring2015,33134,PH 0209,C,3.000,Existentialism,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'CNS 203'}]",['TR 0500pm-0615pm 01/20-04/30 CNS 203'],Robin   Muller,20,20,0
8584,Spring2015,33135,PH 0209,D,3.000,Existentialism,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'CNS 203'}]",['TR 0630pm-0745pm 01/20-04/30 CNS 203'],Robin   Muller,20,15,5
8585,Spring2015,32739,PH 0215,A,3.000,Philosophy of Science,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DMH 347'}]",['MR 0930am-1045am 01/20-04/30 DMH 347'],Wayne Richard  DeWitt,20,18,2
8586,Spring2015,32740,PH 0215,B,3.000,Philosophy of Science,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DMH 347'}]",['MR 1100am-1215pm 01/20-04/30 DMH 347'],Wayne Richard  DeWitt,20,17,3
8587,Spring2015,33855,PH 0216,A,3.000,Philosophy and Biology of Evolutionary Theory,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 254'}]",['MR 1100am-1215pm 01/20-04/30 BNW 254'],Dennis K.  Keenan,20,25,-5
8588,Spring2015,33937,PH 0220,A,3.000,Philosophy of Religion,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/20-04/30', 'location': 'DMH 131'}]",['T 0500pm-0730pm 01/20-04/30 DMH 131'],R James   Long,20,14,6
8589,Spring2015,32742,PH 0250,A,3.000,Ethical Theory,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['MR 0200pm-0315pm 01/20-04/30 DMH 350'],Curtis R.  Naser,20,18,2
8590,Spring2015,32743,PH 0250,B,3.000,Ethical Theory,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['MR 0330pm-0445pm 01/20-04/30 DMH 350'],Curtis R.  Naser,20,21,-1
8591,Spring2015,32744,PH 0260,A,3.000,Social and Political Philosophy,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 209'}]",['MR 1230pm-0145pm 01/20-04/30 CNS 209'],Greg K.  Lew,20,20,0
8592,Spring2015,32745,PH 0260,B,3.000,Social and Political Philosophy,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 108'}]",['TF 1230pm-0145pm 01/20-04/30 CNS 108'],Greg K.  Lew,20,21,-1
8593,Spring2015,33139,PH 0260,C,3.000,Social and Political Philosophy,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DMH 131'}]",['TF 1100am-1215pm 01/20-04/30 DMH 131'],Jose L.  Fernandez,15,14,1
8594,Spring2015,33141,PH 0260,E,3.000,Social and Political Philosophy,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'CNS 306'}]",['TF 0200pm-0315pm 01/20-04/30 CNS 306'],Jose L.  Fernandez,20,21,-1
8595,Spring2015,33938,PH 0264,A,3.000,Philosophy of Law,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'MCA 102'}]",['TR 0500pm-0615pm 01/20-04/30 MCA 102'],Erick R.  Jimenez,20,26,-6
8596,Spring2015,33939,PH 0264,B,3.000,Philosophy of Law,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'MCA 102'}]",['TR 0630pm-0745pm 01/20-04/30 MCA 102'],Erick R.  Jimenez,20,24,-4
8597,Spring2015,33980,PH 0299B,A,3.000,Special Topics: Love/Sex,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 209'}]",['TF 1100am-1215pm 01/20-04/30 CNS 209'],Maggie A.  Labinski,20,19,1
8598,Spring2015,33981,PH 0299B,B,3.000,Special Topics: Love/Sex,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 209'}]",['TF 1230pm-0145pm 01/20-04/30 CNS 209'],Maggie A.  Labinski,20,21,-1
8599,Spring2015,33940,PH 0310,A,3.000,Hume,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DMH 331'}]",['TF 1100am-1215pm 01/20-04/30 DMH 331'],Steven Mitchell  Bayne,15,6,9
8600,Spring2015,33941,PH 0331,A,3.000,Philosophy of Language,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'LYL 227B'}]",['MR 0200pm-0315pm 01/20-04/30 LYL 227B'],Douglas   Peduti,15,14,1
8601,Spring2015,34084,PH 0398,SB,3.000,Independent Study: Knowing How and Knowing That,[],[],Steven Mitchell  Bayne,1,1,0
8602,Spring2015,31879,PS 0016,A,3.000,General Physics II (PS/CH/EG),"[{'days': 'TF', 'times': '1100am-1210pm', 'dates': '01/20-04/30', 'location': 'BNW 340'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '01/20-04/30', 'location': 'BNW 340'}]","['TF 1100am-1210pm 01/20-04/30 BNW 340', 'W 1000am-1050am 01/20-04/30 BNW 340']",Min   Xu,22,24,-2
8603,Spring2015,31880,PS 0016,B,3.000,General Physics II,"[{'days': 'MR', 'times': '0930am-1040am', 'dates': '01/20-04/30', 'location': 'BNW 333'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/20-04/30', 'location': 'BNW 333'}]","['MR 0930am-1040am 01/20-04/30 BNW 333', 'W 0900am-0950am 01/20-04/30 BNW 333']",David Roberts  Winn,22,18,4
8604,Spring2015,31881,PS 0016,C,3.000,General Physics II (EG/CH/PS),"[{'days': 'MR', 'times': '0930am-1040am', 'dates': '01/20-04/30', 'location': 'BNW 138'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '01/20-04/30', 'location': 'BNW 138'}]","['MR 0930am-1040am 01/20-04/30 BNW 138', 'W 0900am-0950am 01/20-04/30 BNW 138']",Jonathan J.  Stott,22,21,1
8605,Spring2015,31882,PS 0016,D,3.000,General Physics II,"[{'days': 'MR', 'times': '1230pm-0140pm', 'dates': '01/20-04/30', 'location': 'BNW 127'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'BNW 127'}]","['MR 1230pm-0140pm 01/20-04/30 BNW 127', 'W 1200pm-1250pm 01/20-04/30 BNW 127']",Bidyut B.  Das,22,22,0
